2022-09-29 11:43:20,960:INFO:ResultsLogger:Model:SCNN, EpochTrained:20, Acc: 10.2%, AvgLoss: 1.439797, AddInfo: Threshold_Sparse5.0A, Avg sparsity: 0.9037084579467773
2022-09-29 11:50:40,414:INFO:ResultsLogger:Model:SCNN, EpochTrained:20, Acc: 10.2%, AvgLoss: 1.439701, AddInfo: Threshold_Sparse10.0A, Avg sparsity: 0.9501616358757019
2022-09-29 12:00:45,478:INFO:ResultsLogger:Model:SCNN, EpochTrained:20, Acc: 10.2%, AvgLoss: 1.439669, AddInfo: Threshold_Sparse15.0A, Avg sparsity: 0.9669027924537659
2022-09-29 12:19:53,845:INFO:ResultsLogger:Model:SCNN, EpochTrained:20, Acc: 97.3%, AvgLoss: 1.038839, AddInfo: Beta_Sparse0A, Avg sparsity: 0.8496475219726562
2022-09-29 12:36:19,643:INFO:ResultsLogger:Model:SCNN, EpochTrained:20, Acc: 98.2%, AvgLoss: 0.073770, AddInfo: Beta_Sparse0.2A, Avg sparsity: 0.861929714679718
2022-09-29 12:50:52,061:INFO:ResultsLogger:Model:SCNN, EpochTrained:20, Acc: 99.1%, AvgLoss: 0.038462, AddInfo: Beta_Sparse0.5A, Avg sparsity: 0.8896700739860535
2022-09-29 12:58:33,499:INFO:ResultsLogger:Model:SCNN, EpochTrained:20, Acc: 98.6%, AvgLoss: 0.026879, AddInfo: Beta_Sparse0.8A, Avg sparsity: 0.8498159646987915
2022-09-29 13:05:53,967:INFO:ResultsLogger:Model:SCNN, EpochTrained:20, Acc: 98.8%, AvgLoss: 0.170336, AddInfo: Beta_Sparse1.0A, Avg sparsity: 0.8307374119758606
2022-09-29 13:56:34,750:INFO:ResultsLogger:Model:SCNN, EpochTrained:20, Acc: 93.2%, AvgLoss: 0.167079, AddInfo: Beta_Sparse0C, Avg sparsity: 0.8074309229850769
2022-09-29 14:03:29,800:INFO:ResultsLogger:Model:SCNN, EpochTrained:20, Acc: 95.9%, AvgLoss: 0.090469, AddInfo: Beta_Sparse0.2C, Avg sparsity: 0.8251948356628418
2022-09-29 14:10:35,985:INFO:ResultsLogger:Model:SCNN, EpochTrained:20, Acc: 95.7%, AvgLoss: 0.077366, AddInfo: Beta_Sparse0.5C, Avg sparsity: 0.8231106400489807
2022-09-29 14:17:42,405:INFO:ResultsLogger:Model:SCNN, EpochTrained:20, Acc: 95.4%, AvgLoss: 0.097547, AddInfo: Beta_Sparse0.8C, Avg sparsity: 0.8249540328979492
2022-09-29 14:24:53,599:INFO:ResultsLogger:Model:SCNN, EpochTrained:20, Acc: 94.3%, AvgLoss: 0.132653, AddInfo: Beta_Sparse1.0C, Avg sparsity: 0.7965254187583923
2022-09-29 15:11:50,838:INFO:ResultsLogger:Model:SCNN, EpochTrained:20, Acc: 86.2%, AvgLoss: 0.011052, AddInfo: Timestep_Sparse1C, Avg sparsity: 0.813442587852478
2022-09-29 15:18:03,684:INFO:ResultsLogger:Model:SCNN, EpochTrained:20, Acc: 95.4%, AvgLoss: 0.080978, AddInfo: Timestep_Sparse8C, Avg sparsity: 0.7977012395858765
2022-09-29 15:24:35,377:INFO:ResultsLogger:Model:SCNN, EpochTrained:20, Acc: 95.2%, AvgLoss: 0.083066, AddInfo: Timestep_Sparse10C, Avg sparsity: 0.7907360196113586
2022-09-29 15:34:07,474:INFO:ResultsLogger:Model:SCNN, EpochTrained:20, Acc: 96.8%, AvgLoss: 0.103812, AddInfo: Timestep_Sparse15C, Avg sparsity: 0.7884789705276489
2022-09-29 15:48:12,493:INFO:ResultsLogger:Model:SCNN, EpochTrained:20, Acc: 95.2%, AvgLoss: 0.162196, AddInfo: Timestep_Sparse18C, Avg sparsity: 0.7987982034683228
2022-09-29 16:04:35,952:INFO:ResultsLogger:Model:SCNN, EpochTrained:20, Acc: 95.9%, AvgLoss: 0.148888, AddInfo: Timestep_Sparse20C, Avg sparsity: 0.8114443421363831
2022-09-29 16:34:30,058:INFO:ResultsLogger:Model:SCNN, EpochTrained:20, Acc: 94.6%, AvgLoss: 0.423985, AddInfo: Timestep_Sparse50C, Avg sparsity: 0.7859631180763245
2022-09-29 17:00:32,436:INFO:ResultsLogger:Model:SCNN, EpochTrained:20, Acc: 96.8%, AvgLoss: 0.831145, AddInfo: Timestep_Sparse100C, Avg sparsity: 0.8241892457008362
2022-10-02 19:26:01,463:INFO:ResultsLogger:Model:SCNN, EpochTrained:20, Acc: 46.6%, AvgLoss: 0.524357, AddInfo: Threshold_Sparse0.0C, Avg sparsity: 0.6988444924354553
2022-10-02 19:32:47,361:INFO:ResultsLogger:Model:SCNN, EpochTrained:20, Acc: 89.3%, AvgLoss: 0.092074, AddInfo: Threshold_Sparse0.5C, Avg sparsity: 0.7934869527816772
2022-10-02 19:39:10,910:INFO:ResultsLogger:Model:SCNN, EpochTrained:20, Acc: 95.5%, AvgLoss: 0.084964, AddInfo: Threshold_Sparse1.0C, Avg sparsity: 0.7751147150993347
2022-10-02 19:45:46,730:INFO:ResultsLogger:Model:SCNN, EpochTrained:20, Acc: 96.2%, AvgLoss: 0.192167, AddInfo: Threshold_Sparse5.0C, Avg sparsity: 0.8185186982154846
2022-10-02 19:52:44,138:INFO:ResultsLogger:Model:SCNN, EpochTrained:20, Acc: 23.4%, AvgLoss: 0.185106, AddInfo: Threshold_Sparse10.0C, Avg sparsity: 0.8542560338973999
2022-10-02 20:00:20,310:INFO:ResultsLogger:Model:SCNN, EpochTrained:20, Acc: 10.2%, AvgLoss: 0.159082, AddInfo: Threshold_Sparse15.0C, Avg sparsity: 0.841493546962738
